"selec","channel","start","end","sound.files","File.Offset..s.","bottom.freq","top.freq","selec.file","element_labels","old.selec","SNR","channel","check.res","duration","min.n.samples","sample.rate","channels","bits","sound.file.samples","song.lab","element","Species","Species_uscr","Clade","selection_type","Check.status","additional_info","song"
409,1,1.163,1.46689817899993,"Antrostomus-rufus-432331.wav","",0.6951,2.1331,"Antrostomus-rufus-432331.Table.1.selections.txt","1d",4,14.7746175847487,1,"OK",0.30389817899993,13401,44.1,1,16,1469952,1,"d","Antrostomus rufus","Antrostomus_rufus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-rufus-432331.wav-1"
410,1,3.616,3.67312371799996,"Antrostomus-rufus-432331.wav","",0.6711,2.229,"Antrostomus-rufus-432331.Table.1.selections.txt","2a",5,14.051249756759,1,"OK",0.0571237179999571,2519,44.1,1,16,1469952,2,"a","Antrostomus rufus","Antrostomus_rufus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-rufus-432331.wav-2"
411,1,3.951,4.04468289700001,"Antrostomus-rufus-432331.wav","",0.743,1.9414,"Antrostomus-rufus-432331.Table.1.selections.txt","2b",6,10.8794237218124,1,"OK",0.0936828970000083,4131,44.1,1,16,1469952,2,"b","Antrostomus rufus","Antrostomus_rufus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-rufus-432331.wav-2"
412,1,4.167,4.26296784600001,"Antrostomus-rufus-432331.wav","",0.719,2.1571,"Antrostomus-rufus-432331.Table.1.selections.txt","2c",7,13.8028129616408,1,"OK",0.0959678460000077,4232,44.1,1,16,1469952,2,"c","Antrostomus rufus","Antrostomus_rufus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-rufus-432331.wav-2"
413,1,4.356,4.55821796099997,"Antrostomus-rufus-432331.wav","",0.5273,2.205,"Antrostomus-rufus-432331.Table.1.selections.txt","2d",8,7.68766867743109,1,"OK",0.202217960999974,8917,44.1,1,16,1469952,2,"d","Antrostomus rufus","Antrostomus_rufus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-rufus-432331.wav-2"
414,1,0.953,1.00669629400002,"Antrostomus-rufus-51582.wav","",0.8389,2.0133,"Antrostomus-rufus-51582.Table.1.selections.txt","1a",1,10.8454060719743,1,"OK",0.0536962940000193,2368,44.1,1,16,1545984,1,"a","Antrostomus rufus","Antrostomus_rufus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-rufus-51582.wav-1"
415,1,1.234,1.31168825599999,"Antrostomus-rufus-51582.wav","",0.767,2.0133,"Antrostomus-rufus-51582.Table.1.selections.txt","1b",2,10.017277372352,1,"OK",0.0776882559999876,3426,44.1,1,16,1545984,1,"b","Antrostomus rufus","Antrostomus_rufus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-rufus-51582.wav-1"
416,1,1.429,1.49754846199997,"Antrostomus-rufus-51582.wav","",0.8628,1.8455,"Antrostomus-rufus-51582.Table.1.selections.txt","1c",3,9.95940706869483,1,"OK",0.068548461999967,3022,44.1,1,16,1545984,1,"c","Antrostomus rufus","Antrostomus_rufus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-rufus-51582.wav-1"
417,1,1.576,1.72909156400008,"Antrostomus-rufus-51582.wav","",0.8149,2.1571,"Antrostomus-rufus-51582.Table.1.selections.txt","1d",4,10.2950618704469,1,"OK",0.153091564000079,6751,44.1,1,16,1545984,1,"d","Antrostomus rufus","Antrostomus_rufus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-rufus-51582.wav-1"
418,1,3.485,3.53755381999996,"Antrostomus-rufus-51582.wav","",0.743,2.0372,"Antrostomus-rufus-51582.Table.1.selections.txt","2a",5,11.388888336266,1,"OK",0.0525538199999573,2317,44.1,1,16,1545984,2,"a","Antrostomus rufus","Antrostomus_rufus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-rufus-51582.wav-2"
419,1,3.755,3.83497320499999,"Antrostomus-rufus-51582.wav","",0.743,1.8455,"Antrostomus-rufus-51582.Table.1.selections.txt","2b",6,11.6052417522192,1,"OK",0.0799732049999875,3526,44.1,1,16,1545984,2,"b","Antrostomus rufus","Antrostomus_rufus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-rufus-51582.wav-2"
420,1,3.945,4.00897856399997,"Antrostomus-rufus-51582.wav","",0.7909,1.8934,"Antrostomus-rufus-51582.Table.1.selections.txt","2c",7,5.28884787923202,1,"OK",0.0639785639999677,2821,44.1,1,16,1545984,2,"c","Antrostomus rufus","Antrostomus_rufus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-rufus-51582.wav-2"
421,1,4.1,4.25423403900002,"Antrostomus-rufus-51582.wav","",0.743,2.1091,"Antrostomus-rufus-51582.Table.1.selections.txt","2d",8,9.01894930820356,1,"OK",0.154234039000016,6801,44.1,1,16,1545984,2,"d","Antrostomus rufus","Antrostomus_rufus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-rufus-51582.wav-2"
422,1,5.939,5.98926887199995,"Antrostomus-rufus-51582.wav","",0.767,2.1571,"Antrostomus-rufus-51582.Table.1.selections.txt","3a",9,11.1515008172689,1,"OK",0.0502688719999469,2216,44.1,1,16,1545984,3,"a","Antrostomus rufus","Antrostomus_rufus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-rufus-51582.wav-3"
423,1,6.214,6.31339526900007,"Antrostomus-rufus-51582.wav","",0.8389,1.9414,"Antrostomus-rufus-51582.Table.1.selections.txt","3b",10,12.4225831359022,1,"OK",0.0993952690000697,4383,44.1,1,16,1545984,3,"b","Antrostomus rufus","Antrostomus_rufus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-rufus-51582.wav-3"
424,1,6.408,6.47883340999998,"Antrostomus-rufus-51582.wav","",0.767,1.8934,"Antrostomus-rufus-51582.Table.1.selections.txt","3c",11,8.593728523559,1,"OK",0.0708334099999774,3123,44.1,1,16,1545984,3,"c","Antrostomus rufus","Antrostomus_rufus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-rufus-51582.wav-3"
425,1,6.561,6.73351362800005,"Antrostomus-rufus-51582.wav","",0.743,2.0612,"Antrostomus-rufus-51582.Table.1.selections.txt","3d",12,10.9524236314307,1,"OK",0.172513628000047,7607,44.1,1,16,1545984,3,"d","Antrostomus rufus","Antrostomus_rufus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-rufus-51582.wav-3"
426,1,0.836,0.936320065000005,"Antrostomus-sericocaudatus-20906.wav","",0.9827,2.229,"Antrostomus-sericocaudatus-20906.Table.1.selections.txt","1a",1,1.07054404054189,1,"OK",0.100320065000005,4424,44.1,1,16,2756073,1,"a","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-20906.wav-1"
1360,1,1.061,1.19228499499999,"Antrostomus-sericocaudatus-20906.wav","",0.8111,2.4333,"","1b",NA,7.62975446960323,1,"OK",0.131284994999987,5789,44.1,1,16,2756073,1,"b","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-20906.wav-1"
1361,1,1.415,1.76048682900004,"Antrostomus-sericocaudatus-20906.wav","",0.9613,2.3432,"","1c",NA,3.51476691666539,1,"OK",0.345486829000038,15235,44.1,1,16,2756073,1,"c","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-20906.wav-1"
427,1,3.157,3.27411427299997,"Antrostomus-sericocaudatus-20906.wav","",0.9587,2.1571,"Antrostomus-sericocaudatus-20906.Table.1.selections.txt","2a",2,2.10331729238834,1,"OK",0.11711427299997,5164,44.1,1,16,2756073,2,"a","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-20906.wav-2"
1362,1,3.392,3.51407201300009,"Antrostomus-sericocaudatus-20906.wav","",1.0514,2.2531,"","2b",NA,8.41341158771884,1,"OK",0.122072013000093,5383,44.1,1,16,2756073,2,"b","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-20906.wav-2"
1363,1,3.709,4.11897770400008,"Antrostomus-sericocaudatus-20906.wav","",1.0514,2.4033,"","2c",NA,6.56146800684196,1,"OK",0.409977704000084,18080,44.1,1,16,2756073,2,"c","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-20906.wav-2"
428,1,5.612,5.70274191000002,"Antrostomus-sericocaudatus-20906.wav","",0.9347,2.181,"Antrostomus-sericocaudatus-20906.Table.1.selections.txt","3a",3,3.61638843550562,1,"OK",0.0907419100000197,4001,44.1,1,16,2756073,3,"a","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-20906.wav-3"
1364,1,5.857,5.96294929399997,"Antrostomus-sericocaudatus-20906.wav","",0.8411,2.193,"","3b",NA,8.62605863489429,1,"OK",0.10594929399997,4672,44.1,1,16,2756073,3,"b","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-20906.wav-3"
1365,1,6.09,6.55986208699991,"Antrostomus-sericocaudatus-20906.wav","",1.0514,2.2831,"","3c",NA,6.49276748708751,1,"OK",0.46986208699991,20720,44.1,1,16,2756073,3,"c","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-20906.wav-3"
429,1,7.695,7.81016227600009,"Antrostomus-sericocaudatus-20906.wav","",0.9587,2.0852,"Antrostomus-sericocaudatus-20906.Table.1.selections.txt","4a",4,0.841306063538761,1,"OK",0.115162276000092,5078,44.1,1,16,2756073,4,"a","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-20906.wav-4"
1366,1,7.946,8.06576876699998,"Antrostomus-sericocaudatus-20906.wav","",0.8411,2.3131,"","4b",NA,4.90490654537563,1,"OK",0.119768766999982,5281,44.1,1,16,2756073,4,"b","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-20906.wav-4"
1367,1,8.24,8.63846147599997,"Antrostomus-sericocaudatus-20906.wav","",0.8712,2.1629,"","4c",NA,5.75904562934351,1,"OK",0.398461475999966,17572,44.1,1,16,2756073,4,"c","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-20906.wav-4"
430,1,9.717,9.82740352300006,"Antrostomus-sericocaudatus-20906.wav","",0.8628,2.2769,"Antrostomus-sericocaudatus-20906.Table.1.selections.txt","5a",5,1.94193172690173,1,"OK",0.110403523000059,4868,44.1,1,16,2756073,5,"a","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-20906.wav-5"
1368,1,9.963,10.0574330660001,"Antrostomus-sericocaudatus-20906.wav","",0.9012,2.2531,"","5b",NA,9.32038702607728,1,"OK",0.0944330660000787,4164,44.1,1,16,2756073,5,"b","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-20906.wav-5"
1369,1,10.261,10.6387322660001,"Antrostomus-sericocaudatus-20906.wav","",0.9913,2.3131,"","5c",NA,4.74975508239945,1,"OK",0.377732266000066,16657,44.1,1,16,2756073,5,"c","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-20906.wav-5"
431,1,12.177,12.28994621,"Antrostomus-sericocaudatus-20906.wav","",0.9587,2.2529,"Antrostomus-sericocaudatus-20906.Table.1.selections.txt","6a",6,2.6378300215443,1,"OK",0.112946210000018,4980,44.1,1,16,2756073,6,"a","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-20906.wav-6"
1370,1,12.413,12.4913103479999,"Antrostomus-sericocaudatus-20906.wav","",0.8411,2.3131,"","6b",NA,8.07101547519246,1,"OK",0.0783103479999454,3453,44.1,1,16,2756073,6,"b","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-20906.wav-6"
1371,1,12.726,13.0853063019999,"Antrostomus-sericocaudatus-20906.wav","",0.9613,2.3732,"","6c",NA,7.49092163502502,1,"OK",0.359306301999936,15845,44.1,1,16,2756073,6,"c","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-20906.wav-6"
432,1,2.132,2.21081431700002,"Antrostomus-sericocaudatus-213241.wav","",1.1265,2.229,"Antrostomus-sericocaudatus-213241.Table.1.selections.txt","1a",1,5.23592803886521,1,"OK",0.0788143170000239,3475,44.1,1,16,1325116,1,"a","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-213241.wav-1"
1373,1,2.34,2.492014205,"Antrostomus-sericocaudatus-213241.wav","",0.9012,2.193,"","1b",NA,7.18814981658112,1,"OK",0.152014205,6703,44.1,1,16,1325116,1,"b","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-213241.wav-1"
1374,1,2.515,3.03553348899995,"Antrostomus-sericocaudatus-213241.wav","",0.9613,2.3432,"","1c",NA,8.91290955037056,1,"OK",0.520533488999945,22955,44.1,1,16,1325116,1,"c","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-213241.wav-1"
433,1,6.291,6.37738547099997,"Antrostomus-sericocaudatus-213241.wav","",1.0785,2.2529,"Antrostomus-sericocaudatus-213241.Table.1.selections.txt","2a",2,4.226243774844,1,"OK",0.0863854709999714,3809,44.1,1,16,1325116,2,"a","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-213241.wav-2"
1375,1,6.495,6.66083367800001,"Antrostomus-sericocaudatus-213241.wav","",1.0514,2.1029,"","2b",NA,6.44262095396124,1,"OK",0.165833678000013,7313,44.1,1,16,1325116,2,"b","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-213241.wav-2"
1376,1,6.721,7.19316533300002,"Antrostomus-sericocaudatus-213241.wav","",1.0514,2.2531,"","2c",NA,7.4594556014328,1,"OK",0.472165333000021,20822,44.1,1,16,1325116,2,"c","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-213241.wav-2"
434,1,10.546,10.6276156130001,"Antrostomus-sericocaudatus-213241.wav","",1.1025,2.2769,"Antrostomus-sericocaudatus-213241.Table.1.selections.txt","3a",3,5.33493223707115,1,"OK",0.0816156130000536,3599,44.1,1,16,1325116,3,"a","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-213241.wav-3"
1377,1,10.743,10.888104468,"Antrostomus-sericocaudatus-213241.wav","",0.9313,2.193,"","3b",NA,7.77903021525816,1,"OK",0.145104468,6399,44.1,1,16,1325116,3,"b","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-213241.wav-3"
1378,1,10.982,11.449558842,"Antrostomus-sericocaudatus-213241.wav","",0.9313,2.1329,"","3c",NA,6.97487494555397,1,"OK",0.467558842000017,20619,44.1,1,16,1325116,3,"c","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-213241.wav-3"
435,1,14.005,14.110122846,"Antrostomus-sericocaudatus-213241.wav","",1.1984,2.0852,"Antrostomus-sericocaudatus-213241.Table.1.selections.txt","4a",4,6.88771592864423,1,"OK",0.105122845999972,4635,44.1,1,16,1325116,4,"a","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-213241.wav-4"
1379,1,14.195,14.372349905,"Antrostomus-sericocaudatus-213241.wav","",1.1416,2.1029,"","4b",NA,8.94434211256577,1,"OK",0.177349905000028,7821,44.1,1,16,1325116,4,"b","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-213241.wav-4"
1381,1,14.452,14.9149523499999,"Antrostomus-sericocaudatus-213241.wav","",1.2016,2.223,"","4c",NA,6.39775021960074,1,"OK",0.46295234999991,20416,44.1,1,16,1325116,4,"c","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-213241.wav-4"
436,1,18.866,18.948150256,"Antrostomus-sericocaudatus-213241.wav","",0.9827,2.205,"Antrostomus-sericocaudatus-213241.Table.1.selections.txt","5a",5,3.295571217137,1,"OK",0.0821502559999772,3622,44.1,1,16,1325116,5,"a","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-213241.wav-5"
1382,1,19.066,19.218014204,"Antrostomus-sericocaudatus-213241.wav","",1.0815,2.0428,"","5b",NA,7.34277143436623,1,"OK",0.152014204000011,6703,44.1,1,16,1325116,5,"b","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-213241.wav-5"
1383,1,19.31,19.777558842,"Antrostomus-sericocaudatus-213241.wav","",0.9913,2.223,"","5c",NA,7.36794518122752,1,"OK",0.467558842000017,20619,44.1,1,16,1325116,5,"c","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-213241.wav-5"
437,1,21.842,21.9515824209999,"Antrostomus-sericocaudatus-213241.wav","",1.0306,2.2529,"Antrostomus-sericocaudatus-213241.Table.1.selections.txt","6a",6,3.10364648188993,1,"OK",0.109582420999914,4832,44.1,1,16,1325116,6,"a","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-213241.wav-6"
1384,1,22.041,22.19531745,"Antrostomus-sericocaudatus-213241.wav","",1.0214,2.1629,"","6b",NA,8.60872279082488,1,"OK",0.154317450000008,6805,44.1,1,16,1325116,6,"b","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-213241.wav-6"
1385,1,22.28,22.761378315,"Antrostomus-sericocaudatus-213241.wav","",0.8712,2.1629,"","6c",NA,8.62746621162602,1,"OK",0.481378315000029,21228,44.1,1,16,1325116,6,"c","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-213241.wav-6"
438,1,0.791,0.894194547999919,"Antrostomus-sericocaudatus-23551.wav","",0.9108,2.2529,"Antrostomus-sericocaudatus-23551.Table.1.selections.txt","1a",1,4.38076674119983,1,"OK",0.103194547999919,4550,44.1,1,16,1759104,1,"a","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-23551.wav-1"
1387,1,1.009,1.12416227599998,"Antrostomus-sericocaudatus-23551.wav","",0.8111,2.3732,"","1b",NA,2.39673316656221,1,"OK",0.115162275999978,5078,44.1,1,16,1759104,1,"b","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-23551.wav-1"
1388,1,1.272,1.75798480599992,"Antrostomus-sericocaudatus-23551.wav","",0.9012,2.2831,"","1c",NA,4.22620083017489,1,"OK",0.485984805999919,21431,44.1,1,16,1759104,1,"c","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-23551.wav-1"
439,1,3.501,3.61432751300006,"Antrostomus-sericocaudatus-23551.wav","",0.9587,2.3009,"Antrostomus-sericocaudatus-23551.Table.1.selections.txt","2a",2,7.27463722251546,1,"OK",0.113327513000058,4997,44.1,1,16,1759104,2,"a","Antrostomus sericocaudatus","Antrostomus_sericocaudatus","Nightjars","","OK","Analyzed by Fabian Mora in 2019, tailored by MAS in 2020","Antrostomus-sericocaudatus-23551.wav-2"
